Property_ID,City,Locality_Type,Property_Type,BHK,Bathrooms,Super_Area_SqFt,Carpet_Area_SqFt,Floor_Number,Total_Floors,Age_of_Property,Furnishing_Status,Parking,Lift_Available,Gated_Community,Distance_to_Metro_km,Distance_to_City_Center_km,Price_INR_Lakhs
HY-115725,Hyderabad,Premium,Villa,1,2,2359.13,1980.33,33,39,30,Furnished,0,1,0,1.99,9.92,216.96
AH-884327,Ahmedabad,Mid-Range,Builder Floor,5,6,1565.8,1038.09,5,6,21,Semi-Furnished,0,1,1,1.18,2.12,65.3
MU-866745,Mumbai,Mid-Range,Villa,2,2,1202.47,956.27,10,27,24,Unfurnished,0,1,1,1.75,7.9,262.41
MU-926932,Mumbai,Premium,Independent House,2,3,2140.66,1433.25,22,33,11,Semi-Furnished,1,1,0,2.75,15.54,350.59
KO-125118,Kolkata,Mid-Range,Apartment,5,6,968.25,790.88,3,6,0,Unfurnished,1,1,1,6.34,8.57,61.26
HY-648842,Hyderabad,Mid-Range,Apartment,3,3,860.13,679.57,3,21,18,Furnished,1,1,0,0.67,8.74,47.31
BA-860706,Bangalore,Affordable,Builder Floor,3,3,766.81,620.35,21,27,27,Semi-Furnished,1,1,1,2.91,5.94,57.61
DE-082912,Delhi,Premium,Builder Floor,2,3,1480.18,1230.28,4,7,8,Furnished,1,1,1,3.84,4.33,286.89
KO-075256,Kolkata,Premium,Builder Floor,1,2,1747.91,1180.84,4,6,9,Furnished,0,1,0,2.84,7.89,196.89
CH-372991,Chennai,Affordable,Apartment,5,6,573.98,457.57,6,9,5,Furnished,1,1,1,2.1,9.86,32.92
JA-870737,Jaipur,Premium,Villa,2,3,2438.1,1849.94,15,25,21,Furnished,0,1,1,4.15,5.44,239.3416884086149
MU-290675,Mumbai,Mid-Range,Villa,3,3,1107.08,818.03,1,4,15,Semi-Furnished,1,1,0,4.43,14.13,184.15
KO-353795,Kolkata,Mid-Range,Builder Floor,2,2,1615.46,1104.73,3,36,6,Unfurnished,1,1,0,3.79,11.6,93.54
HY-086578,Hyderabad,Mid-Range,Villa,1,1,971.71,804.87,21,31,2,Unfurnished,1,1,1,4.75,8.84,76.95
BA-932145,Bangalore,Affordable,Independent House,2,3,985.97,738.1,0,4,3,Furnished,1,1,0,4.78,5.88,95.44
HY-457717,Hyderabad,Mid-Range,Villa,5,6,1303.01,943.45,9,19,2,Semi-Furnished,1,1,1,4.51,6.01,82.06
JA-385870,Jaipur,Mid-Range,Villa,3,3,1309.25,968.97,4,6,10,Semi-Furnished,1,1,0,1.0,2.38,80.17
DE-017607,Delhi,Premium,Apartment,2,2,1915.1,1425.2,4,31,10,Unfurnished,0,1,1,5.33,13.61,309.01
BA-716895,Bangalore,Premium,Villa,1,2,1645.5,1389.06,14,18,19,Unfurnished,0,1,1,6.97,2.43,300.88
JA-248420,Jaipur,Mid-Range,Villa,1,1,1354.49,977.89,18,20,28,Semi-Furnished,1,1,1,3.24,5.86,51.9
HY-825884,Hyderabad,Mid-Range,Villa,4,5,1099.13,812.19,2,11,24,Unfurnished,0,1,1,3.14,12.31,51.23
DE-320985,Delhi,Mid-Range,Builder Floor,3,4,1185.06,834.26,18,20,34,Unfurnished,1,1,1,0.76,6.08,143.21
CH-930726,Chandigarh,Premium,Villa,2,2,2496.19,1722.23,7,22,17,Unfurnished,0,1,0,0.74,6.53,213.25
AH-167344,Ahmedabad,Affordable,Independent House,4,4,585.25,395.81,19,26,24,Semi-Furnished,0,1,0,1.73,15.1,19.31
DE-448123,Delhi,Mid-Range,Villa,4,4,1294.13,956.91,5,14,10,Furnished,1,1,1,3.45,9.35,211.28
HY-327900,Hyderabad,Mid-Range,Villa,3,4,1455.29,1227.98,8,34,6,Semi-Furnished,1,1,1,4.51,9.4,123.43
JA-663217,Jaipur,Mid-Range,Apartment,2,2,1278.24,930.61,0,2,33,Semi-Furnished,1,1,0,1.77,10.32,44.58
JA-572081,Jaipur,Mid-Range,Villa,5,5,2122.53,1779.76,0,21,19,Unfurnished,1,1,1,3.35,12.4,69.67
PU-442329,Pune,Mid-Range,Independent House,3,3,1355.25,979.68,8,21,11,Semi-Furnished,1,1,1,1.71,11.73,111.58
DE-713925,Delhi,Mid-Range,Apartment,4,4,1152.51,778.56,10,25,2,Semi-Furnished,1,1,1,0.84,10.71,171.57
HY-957510,Hyderabad,Mid-Range,Builder Floor,3,3,952.24,661.72,9,37,31,Furnished,1,1,0,0.32,9.95,62.39
PU-996816,Pune,Mid-Range,Builder Floor,2,2,1217.76,968.86,2,3,0,Furnished,1,0,0,3.3,13.11,104.5
DE-467947,Delhi,Premium,Villa,2,3,1674.29,1380.21,13,19,7,Semi-Furnished,1,1,1,2.03,10.02,285.9
CH-284528,Chandigarh,Premium,Villa,2,2,1423.21,1101.38,1,5,22,Furnished,1,1,0,2.76,4.05,195.38
DE-200892,Delhi,Premium,Builder Floor,1,1,2160.92,1804.63,27,39,16,Semi-Furnished,1,1,0,1.44,8.56,162.1989460199573
CH-291796,Chandigarh,Mid-Range,Apartment,3,3,1233.68,824.57,17,30,21,Unfurnished,0,1,0,3.57,7.53,83.31
KO-259409,Kolkata,Mid-Range,Builder Floor,5,5,1101.74,924.48,1,3,34,Unfurnished,1,0,0,2.62,9.75,60.67
KO-926170,Kolkata,Mid-Range,Builder Floor,3,4,1225.93,929.06,5,11,32,Furnished,0,1,1,2.15,0.72,90.84
HY-457306,Hyderabad,Affordable,Villa,2,3,709.9,490.5,1,36,6,Furnished,0,1,1,6.47,9.6,25.79
KO-053944,Kolkata,Affordable,Builder Floor,1,2,766.8,538.65,0,4,15,Semi-Furnished,1,1,1,6.22,11.57,38.61
DE-862988,Delhi,Mid-Range,Builder Floor,2,2,1138.73,884.87,15,39,27,Furnished,1,1,1,2.81,7.67,118.37
CH-628503,Chennai,Affordable,Independent House,2,3,976.6,800.1,1,5,28,Furnished,1,1,1,4.03,4.09,51.41
MU-840653,Mumbai,Affordable,Builder Floor,5,6,723.07,521.44,11,17,30,Unfurnished,0,1,1,4.63,8.77,70.43
PU-338280,Pune,Premium,Apartment,3,3,1211.78,885.9,0,23,1,Unfurnished,1,1,0,0.21,15.08,130.35
PU-486637,Pune,Affordable,Builder Floor,2,3,1160.5,873.57,6,21,26,Semi-Furnished,1,1,0,0.56,6.41,54.07
KO-813730,Kolkata,Affordable,Builder Floor,3,3,554.84,412.22,19,24,27,Furnished,1,1,0,6.44,5.76,21.21
CH-747220,Chennai,Premium,Villa,3,3,1862.24,1285.95,10,16,28,Semi-Furnished,1,1,1,3.09,5.94,207.96
CH-800545,Chandigarh,Mid-Range,Apartment,6,6,1022.98,672.69,13,36,8,Unfurnished,1,1,1,1.28,8.19,56.53
HY-660448,Hyderabad,Affordable,Independent House,4,5,1064.83,720.6,4,16,27,Furnished,1,1,1,3.56,5.75,61.87
PU-317464,Pune,Affordable,Builder Floor,4,5,393.89,294.04,5,35,32,Semi-Furnished,1,1,1,4.73,9.86,18.86
KO-848129,Kolkata,Premium,Villa,3,3,1754.42,1393.9,21,32,2,Furnished,1,1,0,5.78,3.08,150.56
KO-356239,Kolkata,Mid-Range,Apartment,4,5,1131.49,958.93,4,25,31,Unfurnished,0,1,1,3.8,14.05,65.85
MU-271814,Mumbai,Premium,Villa,3,4,2181.05,1838.1,0,3,30,Furnished,0,1,1,2.63,3.45,419.56
BA-597205,Bangalore,Mid-Range,Villa,2,3,911.49,742.65,2,18,17,Furnished,1,1,1,1.58,11.8,102.95
JA-386627,Jaipur,Premium,Independent House,5,5,2281.88,1839.77,3,7,34,Unfurnished,0,1,1,0.29,10.67,67.69
AH-051565,Ahmedabad,Mid-Range,Villa,1,1,1285.32,1026.43,14,21,23,Semi-Furnished,1,1,1,2.09,17.59,32.33
JA-796181,Jaipur,Affordable,Builder Floor,1,1,692.77,576.5,1,2,23,Unfurnished,1,1,0,2.47,9.28,26.47
CH-742702,Chandigarh,Premium,Villa,1,2,2271.03,1492.04,4,19,19,Semi-Furnished,1,1,0,2.54,14.45,186.89
HY-913153,Hyderabad,Mid-Range,Villa,5,5,1577.79,1258.63,1,28,16,Unfurnished,1,1,1,3.11,8.83,111.14
BA-424401,Bangalore,Affordable,Villa,6,6,1206.38,980.35,12,18,28,Unfurnished,1,1,1,4.35,1.07,80.65058628776697
HY-989556,Hyderabad,Premium,Builder Floor,3,3,1456.1,1090.2,28,32,14,Unfurnished,0,1,1,7.56,6.7,169.79
KO-591238,Kolkata,Premium,Villa,2,3,2012.34,1444.33,0,1,14,Furnished,0,0,0,0.93,10.75,120.48
AH-377344,Ahmedabad,Affordable,Independent House,3,4,768.38,528.6,11,37,28,Furnished,1,1,1,6.63,11.18,19.08
KO-393719,Kolkata,Mid-Range,Villa,3,4,1395.16,1141.56,1,22,20,Furnished,1,1,1,4.11,8.9,75.87
MU-774910,Mumbai,Mid-Range,Builder Floor,5,5,964.32,697.01,19,20,16,Unfurnished,0,1,1,3.04,5.52,157.8
AH-722023,Ahmedabad,Premium,Builder Floor,2,2,1732.1,1363.32,2,5,1,Furnished,0,1,0,0.41,5.76,167.26
PU-638928,Pune,Premium,Builder Floor,3,3,1828.46,1314.89,6,21,18,Unfurnished,1,1,1,2.01,3.21,290.45
KO-442637,Kolkata,Premium,Apartment,2,3,2475.15,2050.57,12,16,29,Furnished,1,1,0,6.42,9.41,206.1
HY-067160,Hyderabad,Affordable,Villa,3,3,965.99,691.68,4,33,1,Unfurnished,1,1,0,8.32,10.78,37.0
AH-223182,Ahmedabad,Premium,Builder Floor,2,2,757.51,639.19,22,32,27,Unfurnished,0,1,1,3.11,7.75,37.75
DE-060487,Delhi,Mid-Range,Independent House,2,3,1371.96,953.8,16,34,23,Semi-Furnished,0,1,0,5.97,15.33,147.99
MU-111596,Mumbai,Mid-Range,Apartment,1,1,917.09,620.84,2,7,20,Furnished,0,1,1,2.27,13.02,115.72
CH-336976,Chandigarh,Affordable,Villa,2,3,868.37,599.27,10,35,7,Furnished,1,1,1,2.88,7.3,72.32
CH-739116,Chandigarh,Affordable,Independent House,2,2,1039.28,806.22,6,8,19,Unfurnished,1,1,0,3.01,12.59,47.68
JA-309084,Jaipur,Mid-Range,Villa,4,5,885.91,668.03,0,22,21,Furnished,1,1,0,3.48,0.88,43.55
AH-562755,Ahmedabad,Mid-Range,Independent House,3,4,1072.72,697.58,12,30,14,Semi-Furnished,1,1,0,4.62,9.06,34.77
BA-479619,Bangalore,Mid-Range,Villa,4,5,1298.58,956.57,9,27,17,Furnished,1,1,0,1.2,12.78,122.22
HY-950580,Hyderabad,Mid-Range,Villa,3,4,1299.28,891.66,1,3,30,Unfurnished,0,0,1,2.65,4.55,107.16
PU-231296,Pune,Mid-Range,Apartment,2,2,904.3,692.63,2,38,20,Semi-Furnished,1,1,0,3.88,6.14,96.83
HY-213754,Hyderabad,Mid-Range,Builder Floor,3,3,1157.31,862.47,36,39,19,Semi-Furnished,1,1,0,2.22,8.99,59.64
DE-564559,Delhi,Affordable,Villa,3,3,534.63,374.0,2,16,21,Unfurnished,0,1,0,6.69,9.78,50.13
DE-866192,Delhi,Mid-Range,Apartment,2,3,1233.77,939.36,32,33,18,Furnished,1,1,1,3.89,4.97,167.53
PU-193777,Pune,Affordable,Apartment,5,6,912.41,764.25,1,12,19,Furnished,0,1,1,2.92,11.57,38.3
BA-248371,Bangalore,Premium,Independent House,1,1,2861.31,2089.12,0,1,29,Unfurnished,0,0,1,3.02,6.52,376.22
AH-281485,Ahmedabad,Affordable,Apartment,3,4,713.66,593.15,7,8,18,Furnished,1,1,0,3.29,8.85,25.21
JA-917382,Jaipur,Mid-Range,Apartment,3,3,1147.07,961.57,12,26,31,Semi-Furnished,0,1,1,4.1,7.55,46.62
BA-836585,Bangalore,Premium,Villa,4,4,2182.3,1744.88,17,27,4,Semi-Furnished,1,1,1,2.65,7.61,251.95
CH-126902,Chandigarh,Mid-Range,Apartment,3,3,1128.27,855.88,12,18,30,Semi-Furnished,1,1,1,4.03,11.44,84.61
AH-479744,Ahmedabad,Premium,Independent House,3,3,2438.52,1898.58,4,12,33,Semi-Furnished,0,1,1,3.88,6.8,91.38
HY-143063,Hyderabad,Mid-Range,Apartment,3,3,1444.09,1222.75,0,16,26,Furnished,1,1,1,1.47,2.02,102.03
KO-037382,Kolkata,Premium,Villa,3,4,2009.71,1390.05,7,20,26,Semi-Furnished,1,1,0,3.77,4.91,205.98
CH-858791,Chennai,Mid-Range,Apartment,5,5,877.88,641.35,2,14,27,Semi-Furnished,1,1,1,1.75,6.85,59.13
MU-348115,Mumbai,Mid-Range,Apartment,2,3,1953.27,1356.82,12,37,1,Unfurnished,1,1,1,2.83,11.78,552.81
HY-903055,Hyderabad,Affordable,Independent House,1,1,940.42,680.64,2,3,7,Unfurnished,0,1,1,1.53,3.34,81.23
PU-178834,Pune,Affordable,Apartment,5,6,841.51,551.01,6,17,16,Furnished,0,1,0,0.31,7.2,53.32
CH-697541,Chennai,Affordable,Builder Floor,2,3,723.05,507.87,0,4,31,Semi-Furnished,0,1,1,4.26,5.81,39.8
MU-964898,Mumbai,Mid-Range,Apartment,3,4,988.89,727.97,3,7,27,Unfurnished,0,1,0,1.52,4.02,187.39
JA-107565,Jaipur,Mid-Range,Independent House,2,3,919.24,705.35,0,1,12,Unfurnished,1,1,0,3.37,9.98,38.44
DE-811010,Delhi,Premium,Villa,4,4,1713.9,1427.55,8,20,33,Semi-Furnished,1,1,1,3.88,3.3,373.04
CH-865041,Chandigarh,Premium,Builder Floor,2,3,1520.24,1162.15,2,14,16,Unfurnished,0,1,1,7.42,11.02,144.78
MU-115923,Mumbai,Mid-Range,Independent House,3,4,1359.93,1049.61,26,31,18,Semi-Furnished,1,1,0,5.89,5.75,328.55
DE-943675,Delhi,Mid-Range,Independent House,2,3,1094.76,830.23,5,22,11,Unfurnished,1,1,1,5.79,10.39,167.22
PU-543698,Pune,Premium,Apartment,1,2,1939.48,1287.44,1,6,7,Furnished,1,1,1,0.76,6.21,326.77
CH-616010,Chennai,Affordable,Villa,1,2,670.28,445.41,0,3,25,Furnished,0,0,1,1.33,0.97,42.6
KO-748690,Kolkata,Premium,Apartment,3,3,1224.01,966.89,18,23,24,Semi-Furnished,1,1,1,3.1,6.09,142.58
BA-918636,Bangalore,Affordable,Independent House,1,2,884.62,599.9,11,35,24,Unfurnished,0,1,0,3.93,0.05,83.2
JA-191921,Jaipur,Mid-Range,Independent House,6,6,1461.7,963.39,9,12,31,Furnished,0,1,0,3.37,6.77,30.41
MU-291398,Mumbai,Mid-Range,Builder Floor,2,3,1672.01,1172.75,3,34,14,Furnished,0,1,1,3.98,8.08,376.96
KO-539282,Kolkata,Mid-Range,Villa,2,2,596.94,456.74,26,27,11,Unfurnished,1,1,1,0.35,8.2,31.44
JA-583658,Jaipur,Mid-Range,Independent House,4,5,1771.66,1459.12,6,21,20,Semi-Furnished,1,1,0,2.16,5.91,56.24
DE-575332,Delhi,Premium,Apartment,3,4,2000.72,1665.55,7,30,25,Unfurnished,0,1,0,1.58,10.25,212.17
KO-869171,Kolkata,Premium,Villa,1,2,1663.86,1197.3,0,1,33,Semi-Furnished,0,0,0,2.67,4.02,162.16
JA-687330,Jaipur,Premium,Builder Floor,3,4,1331.28,1027.67,3,4,5,Unfurnished,1,1,0,3.8,14.85,88.18
AH-419226,Ahmedabad,Mid-Range,Apartment,2,3,1118.75,776.99,13,16,13,Furnished,1,1,0,3.59,9.84,31.71
KO-143835,Kolkata,Mid-Range,Apartment,2,3,1198.79,992.13,10,15,8,Semi-Furnished,1,1,1,5.21,14.47,37.11
AH-804664,Ahmedabad,Mid-Range,Builder Floor,2,2,1709.69,1227.0,0,9,30,Unfurnished,0,1,1,2.5,9.44,56.68
HY-183644,Hyderabad,Affordable,Independent House,6,6,367.79,265.23,0,16,21,Semi-Furnished,1,1,1,2.16,8.95,11.23
BA-744810,Bangalore,Affordable,Apartment,4,4,443.67,324.23,0,18,26,Furnished,1,1,1,2.56,5.97,31.23
BA-039848,Bangalore,Mid-Range,Villa,3,3,937.23,704.64,15,37,23,Furnished,1,1,1,2.62,3.85,74.58
HY-118414,Hyderabad,Mid-Range,Apartment,3,3,1734.98,1208.85,0,2,8,Semi-Furnished,1,0,0,3.17,14.77,94.86
HY-005858,Hyderabad,Mid-Range,Villa,3,3,815.79,648.24,8,14,8,Semi-Furnished,1,1,1,1.31,8.48,52.18
MU-540470,Mumbai,Mid-Range,Independent House,5,6,1305.58,881.47,7,34,1,Unfurnished,0,1,1,0.04,13.02,282.01
HY-390087,Hyderabad,Premium,Villa,2,2,2015.75,1473.14,28,38,29,Furnished,1,1,1,3.66,7.05,168.26
MU-105534,Mumbai,Affordable,Apartment,4,4,1004.55,656.06,1,21,16,Unfurnished,1,1,0,3.61,4.46,112.66
CH-049759,Chennai,Premium,Villa,2,2,2432.33,1897.78,15,18,31,Unfurnished,1,1,1,0.18,6.61,158.59
JA-623861,Jaipur,Mid-Range,Villa,3,3,1087.1,793.73,2,25,15,Semi-Furnished,1,1,1,2.08,4.15,32.49
JA-703772,Jaipur,Affordable,Independent House,1,2,337.83,246.37,1,5,13,Semi-Furnished,1,1,1,0.15,8.86,10.0
CH-785045,Chandigarh,Mid-Range,Builder Floor,6,6,924.93,735.16,3,13,16,Unfurnished,0,1,0,4.69,8.9,64.08
CH-798420,Chandigarh,Mid-Range,Independent House,2,3,1044.35,853.23,6,22,32,Furnished,1,1,1,5.78,0.87,107.86
DE-697941,Delhi,Affordable,Independent House,3,3,815.32,560.47,0,29,13,Furnished,1,1,1,2.99,9.01,74.37
CH-676874,Chennai,Premium,Apartment,5,5,2665.3,1840.28,5,38,23,Semi-Furnished,1,1,1,3.35,6.13,292.67
HY-874061,Hyderabad,Premium,Villa,1,1,2099.09,1468.04,15,35,20,Unfurnished,1,1,1,4.92,2.52,150.88
CH-492801,Chennai,Premium,Independent House,3,3,2123.82,1696.36,6,36,20,Furnished,1,1,1,3.8,15.83,207.28
BA-073939,Bangalore,Affordable,Villa,3,3,643.64,540.03,2,14,17,Semi-Furnished,0,1,1,4.98,10.99,27.07
BA-373870,Bangalore,Affordable,Apartment,3,4,650.5,530.17,5,7,30,Unfurnished,1,1,1,0.84,10.06,23.47
DE-713965,Delhi,Mid-Range,Villa,3,4,1450.44,1079.77,13,37,2,Unfurnished,1,1,1,3.59,7.86,272.74
MU-690737,Mumbai,Mid-Range,Villa,5,6,1013.89,845.69,28,32,33,Unfurnished,0,1,1,2.49,9.64,108.492442776303
BA-935806,Bangalore,Affordable,Apartment,2,3,565.34,417.39,6,23,11,Unfurnished,1,1,0,5.04,5.05,37.94
AH-184198,Ahmedabad,Affordable,Villa,3,3,492.62,410.18,30,33,26,Unfurnished,1,1,0,0.89,11.81,15.71
AH-921964,Ahmedabad,Mid-Range,Independent House,2,3,1160.08,795.43,29,39,16,Semi-Furnished,0,1,0,5.35,6.8,48.7
KO-809478,Kolkata,Mid-Range,Apartment,3,3,1246.42,1033.88,11,13,0,Furnished,1,1,1,6.87,4.41,109.16
HY-362974,Hyderabad,Mid-Range,Apartment,4,4,1144.58,859.11,2,6,18,Semi-Furnished,1,1,1,3.79,3.03,76.76
AH-174551,Ahmedabad,Premium,Apartment,5,5,1892.28,1383.58,24,36,12,Semi-Furnished,0,1,1,6.29,9.8,88.14
CH-366474,Chennai,Mid-Range,Builder Floor,2,2,483.79,382.08,0,2,32,Unfurnished,0,1,0,0.27,7.78,34.56
CH-662901,Chandigarh,Mid-Range,Independent House,3,3,833.47,583.86,3,13,19,Unfurnished,1,1,1,4.15,9.15,64.8
MU-212621,Mumbai,Affordable,Villa,3,4,1064.97,845.38,25,27,26,Unfurnished,1,1,1,4.06,4.15,116.75
BA-219643,Bangalore,Mid-Range,Apartment,3,3,1099.64,729.4,14,17,27,Unfurnished,1,1,0,0.79,12.56,54.87
PU-955626,Pune,Mid-Range,Builder Floor,3,4,991.31,837.72,0,26,26,Unfurnished,1,1,1,1.12,9.24,58.68
KO-582914,Kolkata,Affordable,Builder Floor,2,3,920.64,749.23,9,11,27,Semi-Furnished,1,1,1,2.97,8.65,37.25
CH-731075,Chandigarh,Mid-Range,Independent House,4,5,878.39,739.11,2,14,22,Furnished,1,1,0,0.99,9.75,47.91
PU-867842,Pune,Mid-Range,Villa,3,4,876.93,640.94,14,27,14,Semi-Furnished,0,1,0,3.54,6.49,99.5
CH-697641,Chandigarh,Premium,Villa,2,3,1741.26,1142.79,1,30,31,Furnished,0,1,1,4.51,0.39,275.4
KO-513465,Kolkata,Affordable,Builder Floor,2,2,847.91,692.7,0,3,23,Furnished,1,0,1,6.79,1.98,22.75
BA-119368,Bangalore,Affordable,Apartment,5,5,1117.22,774.33,4,26,3,Semi-Furnished,0,1,0,3.08,5.48,70.37
MU-901562,Mumbai,Mid-Range,Villa,2,3,1351.5,989.01,0,1,33,Furnished,0,0,0,4.73,8.74,195.24
HY-440377,Hyderabad,Affordable,Independent House,2,3,1050.65,817.65,9,26,32,Furnished,1,1,0,1.55,5.26,73.33
PU-523968,Pune,Premium,Villa,1,2,2986.11,2421.27,29,32,19,Unfurnished,1,1,1,1.99,7.22,397.97
CH-340928,Chennai,Mid-Range,Villa,4,4,1285.38,948.84,10,16,0,Semi-Furnished,1,1,0,4.67,10.18,137.43
BA-344911,Bangalore,Mid-Range,Apartment,2,3,1659.19,1358.01,3,22,15,Semi-Furnished,1,1,0,1.7,5.7,222.85
DE-325962,Delhi,Mid-Range,Villa,2,2,920.51,680.66,0,3,2,Semi-Furnished,1,0,1,3.15,6.14,155.68
AH-716635,Ahmedabad,Mid-Range,Independent House,3,3,1214.19,1018.21,1,16,9,Semi-Furnished,1,1,1,4.91,11.66,63.21
AH-950256,Ahmedabad,Affordable,Independent House,1,2,599.67,467.32,9,30,8,Furnished,1,1,0,2.44,11.46,17.34
KO-035941,Kolkata,Mid-Range,Independent House,4,5,1195.91,797.77,28,32,16,Unfurnished,1,1,1,6.61,6.83,99.33
JA-378932,Jaipur,Premium,Builder Floor,2,2,2994.1,2490.02,1,2,1,Furnished,1,0,1,2.44,1.16,201.4
DE-507912,Delhi,Mid-Range,Villa,3,3,1034.32,746.33,1,7,7,Furnished,1,1,1,0.81,12.12,160.5
BA-473274,Bangalore,Affordable,Independent House,3,4,935.04,690.85,14,39,13,Unfurnished,0,1,1,3.47,5.38,87.11
JA-427895,Jaipur,Premium,Builder Floor,1,2,2067.48,1582.52,17,23,15,Unfurnished,0,1,0,3.26,1.2,122.15
MU-490722,Mumbai,Mid-Range,Builder Floor,3,4,1396.95,1133.43,5,22,19,Unfurnished,1,1,0,0.37,3.33,275.82
BA-753074,Bangalore,Mid-Range,Independent House,3,4,1115.69,804.25,33,36,8,Semi-Furnished,0,1,0,3.85,5.97,88.52
MU-764414,Mumbai,Mid-Range,Apartment,4,5,975.91,770.43,1,17,34,Semi-Furnished,1,1,0,2.38,2.65,129.12
AH-970602,Ahmedabad,Affordable,Builder Floor,4,4,642.46,502.22,22,27,0,Unfurnished,1,1,1,2.42,5.38,37.53
HY-147878,Hyderabad,Mid-Range,Villa,3,4,1213.69,941.74,15,20,2,Furnished,1,1,1,2.66,5.28,72.34
CH-547136,Chennai,Mid-Range,Apartment,3,4,1478.03,997.98,15,28,34,Unfurnished,1,1,1,6.7,7.2,115.92
DE-519909,Delhi,Premium,Builder Floor,3,3,2553.12,1719.51,1,16,6,Unfurnished,1,1,1,3.4,9.51,723.88
CH-184874,Chennai,Mid-Range,Independent House,3,3,1283.7,1041.92,0,7,0,Unfurnished,1,1,1,4.72,8.75,148.03
HY-737290,Hyderabad,Mid-Range,Independent House,3,4,983.72,730.76,4,9,8,Unfurnished,1,1,0,1.07,6.0,92.4
AH-693002,Ahmedabad,Premium,Independent House,4,4,962.35,784.81,0,4,25,Unfurnished,1,1,1,3.36,4.32,69.35
KO-851006,Kolkata,Affordable,Villa,2,3,1046.61,888.2,5,17,11,Unfurnished,1,1,1,1.46,2.27,39.85
PU-850071,Pune,Mid-Range,Villa,3,3,1595.11,1112.76,2,9,18,Semi-Furnished,1,1,1,4.73,5.38,100.22
CH-946996,Chandigarh,Mid-Range,Independent House,3,3,953.32,648.38,6,16,5,Semi-Furnished,0,1,0,4.63,5.13,84.48
PU-637775,Pune,Mid-Range,Apartment,3,4,1678.58,1411.9,2,3,20,Semi-Furnished,1,0,1,2.38,8.48,119.59
KO-194164,Kolkata,Premium,Independent House,3,4,2088.43,1464.72,7,10,8,Unfurnished,1,1,1,2.81,9.78,230.32
KO-629842,Kolkata,Mid-Range,Villa,3,3,1409.58,1046.46,22,29,10,Unfurnished,0,1,0,3.53,4.65,66.29
BA-599963,Bangalore,Premium,Villa,5,6,2620.43,2200.39,5,36,23,Furnished,1,1,1,2.39,1.09,413.59
PU-753752,Pune,Mid-Range,Independent House,1,1,1706.01,1249.07,0,1,18,Semi-Furnished,0,0,1,4.31,8.77,115.76
MU-674276,Mumbai,Premium,Independent House,2,2,1396.97,957.09,2,4,31,Unfurnished,1,1,0,3.11,6.3,309.56
CH-969134,Chennai,Affordable,Villa,3,3,713.4,507.99,29,33,16,Furnished,1,1,1,1.06,7.68,39.23
CH-689426,Chennai,Mid-Range,Apartment,3,3,941.99,692.5,1,4,15,Semi-Furnished,1,1,1,1.98,10.15,59.89
HY-019428,Hyderabad,Mid-Range,Independent House,1,1,1534.62,1260.06,7,8,19,Unfurnished,0,1,0,3.1,11.82,103.69
HY-743038,Hyderabad,Mid-Range,Apartment,2,2,988.9,695.85,0,2,9,Semi-Furnished,1,0,1,6.53,2.72,122.07
KO-120622,Kolkata,Mid-Range,Independent House,2,3,1355.98,982.91,2,6,14,Semi-Furnished,0,1,1,6.92,6.7,124.65
MU-730261,Mumbai,Mid-Range,Independent House,5,5,1336.71,1001.51,14,27,5,Semi-Furnished,1,1,1,0.84,9.22,314.83
MU-604737,Mumbai,Affordable,Apartment,5,5,661.83,446.09,22,32,2,Semi-Furnished,1,1,1,3.38,6.52,82.55
AH-336157,Ahmedabad,Mid-Range,Villa,3,3,1147.49,917.59,0,1,25,Semi-Furnished,1,0,0,4.59,9.76,36.02
PU-937635,Pune,Premium,Builder Floor,2,3,2017.53,1395.96,33,36,33,Semi-Furnished,1,1,0,3.1,12.35,214.48
HY-823732,Hyderabad,Premium,Independent House,5,6,2112.48,1512.4,3,5,6,Furnished,1,1,1,4.96,4.24,209.15
CH-555681,Chandigarh,Affordable,Villa,4,5,594.39,435.92,6,14,13,Semi-Furnished,1,1,0,3.14,6.18,42.98
PU-115907,Pune,Affordable,Builder Floor,1,2,834.78,615.59,0,4,7,Furnished,1,1,0,1.92,2.79,96.66177936895176
HY-569790,Hyderabad,Mid-Range,Builder Floor,3,4,1752.22,1381.4,2,10,23,Unfurnished,0,1,0,0.66,10.62,107.03
MU-961956,Mumbai,Premium,Builder Floor,2,3,2168.76,1627.31,25,28,6,Unfurnished,1,1,0,3.61,3.89,515.92
MU-692508,Mumbai,Premium,Villa,3,4,1964.55,1554.71,0,4,30,Furnished,1,1,0,1.39,3.48,578.25
PU-827071,Pune,Affordable,Villa,2,3,582.72,408.77,24,37,20,Unfurnished,1,1,0,3.98,3.31,42.65
PU-257946,Pune,Mid-Range,Independent House,2,2,647.81,511.84,1,8,31,Unfurnished,1,1,0,0.93,7.67,29.18
PU-226567,Pune,Mid-Range,Builder Floor,2,2,1244.27,961.19,2,34,31,Semi-Furnished,1,1,1,3.11,4.79,63.55
CH-028593,Chandigarh,Mid-Range,Apartment,2,2,900.32,606.84,29,30,21,Semi-Furnished,1,1,1,2.64,5.5,57.38
KO-109316,Kolkata,Premium,Builder Floor,2,3,915.18,722.53,13,37,15,Furnished,0,1,1,4.43,3.27,68.53
